Date,City,State,Zone,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Bucket
2022-10-23,Pune,Maharashtra,West,56.2,103.5,24.0,9.6,1.37,45.2,116,Moderate
2022-10-26,Pune,Maharashtra,West,53.9,95.5,77.6,5.2,2.01,29.1,117,Moderate
2022-10-28,Pune,Maharashtra,West,60.8,116.4,25.4,35.0,2.33,54.2,121,Moderate
2022-10-29,Pune,Maharashtra,West,60.3,116.1,26.3,16.3,1.45,45.2,132,Moderate
2022-10-29,Pune,Maharashtra,West,57.6,110.8,73.3,8.3,1.05,47.8,125,Moderate
2022-11-08,Pune,Maharashtra,West,86.0,144.5,48.5,49.6,2.53,69.7,171,Moderate
2022-11-10,Pune,Maharashtra,West,72.8,114.2,59.2,49.6,0.83,48.7,157,Moderate
2022-11-10,Pune,Maharashtra,West,85.7,134.7,39.2,29.3,2.89,71.5,162,Moderate
2022-11-21,Pune,Maharashtra,West,91.5,161.4,25.0,9.0,3.14,26.8,214,Poor
2022-11-23,Pune,Maharashtra,West,71.9,110.6,72.3,33.8,1.46,18.1,182,Moderate
2022-11-27,Pune,Maharashtra,West,92.7,180.9,15.6,10.1,1.45,58.9,188,Moderate
2022-11-28,Pune,Maharashtra,West,70.6,119.6,14.7,10.0,1.24,59.0,177,Moderate
2022-11-29,Pune,Maharashtra,West,74.1,140.9,50.9,35.0,1.0,49.1,176,Moderate
2022-12-09,Pune,Maharashtra,West,95.3,163.1,53.3,33.1,3.16,30.3,204,Poor
2022-12-10,Pune,Maharashtra,West,80.6,156.8,67.1,22.3,2.92,15.2,199,Moderate
2022-12-12,Pune,Maharashtra,West,86.7,143.0,37.1,28.1,2.38,50.3,179,Moderate
2022-12-15,Pune,Maharashtra,West,100.8,178.1,15.1,8.0,0.53,41.6,195,Moderate
2022-12-17,Pune,Maharashtra,West,68.0,105.5,38.8,13.5,1.22,60.5,194,Moderate
2022-12-19,Pune,Maharashtra,West,84.7,142.6,66.0,46.2,2.23,71.0,168,Moderate
2022-12-20,Pune,Maharashtra,West,64.5,116.4,37.0,22.5,2.73,58.0,170,Moderate
2018-01-02,Visakhapatnam,Andhra Pradesh,South,71.5,144.6,44.5,10.7,1.28,38.6,153,Moderate
2018-01-02,Visakhapatnam,Andhra Pradesh,South,62.5,101.5,15.2,21.8,3.22,22.6,143,Moderate
2018-01-06,Visakhapatnam,Andhra Pradesh,South,54.9,95.0,79.6,38.6,1.08,19.7,140,Moderate
2018-01-15,Visakhapatnam,Andhra Pradesh,South,69.1,128.7,49.7,18.5,3.2,20.9,141,Moderate
2018-01-17,Visakhapatnam,Andhra Pradesh,South,74.9,121.6,65.4,42.7,3.33,59.4,143,Moderate
2018-01-18,Visakhapatnam,Andhra Pradesh,South,75.8,160.3,32.5,46.2,1.53,15.6,155,Moderate
2018-01-19,Visakhapatnam,Andhra Pradesh,South,52.4,114.4,70.2,46.8,1.68,71.5,147,Moderate
2018-01-22,Visakhapatnam,Andhra Pradesh,South,48.3,76.5,25.5,42.7,0.6,34.4,134,Moderate
2018-01-26,Visakhapatnam,Andhra Pradesh,South,80.1,174.9,29.8,5.6,0.98,23.3,172,Moderate
2018-01-28,Visakhapatnam,Andhra Pradesh,South,51.6,102.3,75.2,10.9,1.01,56.7,144,Moderate
2018-02-01,Visakhapatnam,Andhra Pradesh,South,68.7,108.6,47.6,13.2,2.25,60.1,152,Moderate
2018-02-03,Visakhapatnam,Andhra Pradesh,South,52.4,101.0,28.5,38.7,1.99,29.2,138,Moderate
2018-02-18,Visakhapatnam,Andhra Pradesh,South,55.8,109.7,29.2,48.6,3.08,63.4,146,Moderate
2018-02-18,Visakhapatnam,Andhra Pradesh,South,72.4,145.9,44.8,23.2,2.87,23.1,171,Moderate
2018-03-04,Visakhapatnam,Andhra Pradesh,South,32.4,69.7,79.6,10.2,0.86,77.0,90,Satisfactory
2018-03-07,Visakhapatnam,Andhra Pradesh,South,45.0,83.0,86.1,26.4,3.08,18.8,112,Moderate
2018-03-07,Visakhapatnam,Andhra Pradesh,South,35.9,56.2,59.7,42.7,3.11,59.7,100,Satisfactory
2018-03-10,Visakhapatnam,Andhra Pradesh,South,39.7,71.2,43.5,9.7,1.77,67.5,104,Moderate
2018-03-16,Visakhapatnam,Andhra Pradesh,South,45.3,99.2,81.8,41.6,2.92,53.7,93,Satisfactory
2018-03-18,Visakhapatnam,Andhra Pradesh,South,37.0,60.9,79.0,34.2,1.85,76.6,91,Satisfactory
2018-03-19,Visakhapatnam,Andhra Pradesh,South,36.5,79.9,40.7,11.9,2.47,33.5,102,Moderate
2018-03-22,Visakhapatnam,Andhra Pradesh,South,47.8,99.9,27.4,5.7,1.23,27.4,116,Moderate
2018-03-25,Visakhapatnam,Andhra Pradesh,South,46.2,71.3,42.2,23.6,1.43,51.3,98,Satisfactory
2018-03-28,Visakhapatnam,Andhra Pradesh,South,45.2,95.2,38.8,25.0,3.44,29.0,109,Moderate
2018-03-29,Visakhapatnam,Andhra Pradesh,South,48.0,95.6,57.1,46.2,1.78,68.3,111,Moderate
2018-03-30,Visakhapatnam,Andhra Pradesh,South,60.3,99.4,51.7,29.2,3.24,41.1,123,Moderate
2018-03-31,Visakhapatnam,Andhra Pradesh,South,46.1,77.0,40.1,29.3,1.11,29.8,125,Moderate
2018-04-02,Visakhapatnam,Andhra Pradesh,South,46.6,102.4,42.2,43.9,2.1,58.3,115,Moderate
2018-04-05,Visakhapatnam,Andhra Pradesh,South,46.5,78.0,17.1,17.2,2.78,70.4,122,Moderate
2018-04-25,Visakhapatnam,Andhra Pradesh,South,41.1,68.5,54.5,36.9,1.34,21.1,112,Moderate
2018-04-25,Visakhapatnam,Andhra Pradesh,South,61.6,102.4,21.1,43.2,1.67,60.5,117,Moderate
2018-04-25,Visakhapatnam,Andhra Pradesh,South,39.9,72.7,16.2,46.8,2.3,25.2,112,Moderate
2018-04-27,Visakhapatnam,Andhra Pradesh,South,50.1,108.2,65.6,15.2,0.73,72.0,101,Moderate
2018-05-04,Visakhapatnam,Andhra Pradesh,South,46.1,94.5,70.0,36.2,2.92,64.2,111,Moderate
2018-05-09,Visakhapatnam,Andhra Pradesh,South,43.2,91.7,47.5,11.9,2.85,55.6,115,Moderate
2018-05-11,Visakhapatnam,Andhra Pradesh,South,40.3,82.7,52.4,6.3,0.53,54.8,111,Moderate
2018-05-14,Visakhapatnam,Andhra Pradesh,South,52.5,112.8,13.4,29.8,2.36,18.5,96,Satisfactory
2018-05-18,Visakhapatnam,Andhra Pradesh,South,52.6,90.8,36.6,43.1,3.43,17.0,98,Satisfactory
2018-05-20,Visakhapatnam,Andhra Pradesh,South,49.8,83.2,52.8,35.8,1.79,71.1,102,Moderate
2018-05-23,Visakhapatnam,Andhra Pradesh,South,37.0,80.6,52.6,39.8,1.2,63.5,105,Moderate
2018-05-24,Visakhapatnam,Andhra Pradesh,South,38.4,78.0,55.4,22.4,1.5,24.8,101,Moderate
2018-05-27,Visakhapatnam,Andhra Pradesh,South,30.3,48.4,68.3,40.0,1.51,15.4,76,Satisfactory
2018-05-29,Visakhapatnam,Andhra Pradesh,South,46.4,90.5,28.8,43.3,2.58,43.7,89,Satisfactory
2018-06-01,Visakhapatnam,Andhra Pradesh,South,28.4,57.0,19.1,23.3,1.9,50.2,63,Satisfactory
2018-06-03,Visakhapatnam,Andhra Pradesh,South,42.1,69.9,25.4,31.6,2.7,35.7,83,Satisfactory
2018-06-03,Visakhapatnam,Andhra Pradesh,South,22.5,47.1,87.2,30.5,2.48,44.0,45,Good
2018-06-07,Visakhapatnam,Andhra Pradesh,South,30.6,56.2,74.6,24.1,2.89,21.5,67,Satisfactory
2018-06-10,Visakhapatnam,Andhra Pradesh,South,27.4,58.2,55.9,48.4,0.72,44.9,63,Satisfactory
2018-06-10,Visakhapatnam,Andhra Pradesh,South,50.8,96.7,42.7,15.9,1.01,57.8,94,Satisfactory
2018-06-10,Visakhapatnam,Andhra Pradesh,South,28.8,58.6,48.6,43.2,3.32,78.0,70,Satisfactory
2018-06-14,Visakhapatnam,Andhra Pradesh,South,28.7,53.4,48.8,20.7,2.41,58.0,71,Satisfactory
2018-06-18,Visakhapatnam,Andhra Pradesh,South,36.3,55.6,22.6,8.2,0.43,34.9,74,Satisfactory
2018-06-21,Visakhapatnam,Andhra Pradesh,South,41.5,83.0,53.2,22.3,1.66,43.2,82,Satisfactory
2018-06-21,Visakhapatnam,Andhra Pradesh,South,27.1,44.1,30.7,31.3,1.65,71.3,62,Satisfactory
2018-06-29,Visakhapatnam,Andhra Pradesh,South,34.1,70.8,32.0,37.9,2.48,45.8,66,Satisfactory
2018-07-04,Visakhapatnam,Andhra Pradesh,South,31.5,58.7,56.2,38.4,1.13,34.1,85,Satisfactory
2018-07-05,Visakhapatnam,Andhra Pradesh,South,35.4,76.6,85.9,47.5,2.93,59.5,66,Satisfactory
2018-07-06,Visakhapatnam,Andhra Pradesh,South,22.8,37.1,77.7,30.0,1.81,64.5,61,Satisfactory
2018-07-11,Visakhapatnam,Andhra Pradesh,South,38.7,66.4,75.0,44.0,2.49,18.1,86,Satisfactory
2018-07-15,Visakhapatnam,Andhra Pradesh,South,34.3,74.9,19.4,11.4,1.54,69.4,72,Satisfactory
2018-07-16,Visakhapatnam,Andhra Pradesh,South,15.8,31.9,48.1,46.1,2.84,47.8,45,Good
2018-07-19,Visakhapatnam,Andhra Pradesh,South,42.1,70.7,57.0,9.8,2.43,55.4,81,Satisfactory
2018-07-19,Visakhapatnam,Andhra Pradesh,South,35.3,75.1,52.6,9.7,1.47,60.9,88,Satisfactory
2018-07-26,Visakhapatnam,Andhra Pradesh,South,37.6,81.0,45.1,20.9,3.17,59.4,78,Satisfactory
2018-07-29,Visakhapatnam,Andhra Pradesh,South,42.0,81.7,20.3,16.8,2.54,67.2,81,Satisfactory
2018-07-30,Visakhapatnam,Andhra Pradesh,South,26.7,42.6,75.1,46.8,1.02,15.7,72,Satisfactory
2018-07-31,Visakhapatnam,Andhra Pradesh,South,29.4,49.6,24.6,33.7,1.53,75.6,55,Satisfactory
2018-08-01,Visakhapatnam,Andhra Pradesh,South,28.7,47.3,47.5,34.4,2.07,54.5,58,Satisfactory
2018-08-01,Visakhapatnam,Andhra Pradesh,South,30.2,58.6,77.4,16.5,1.04,45.4,84,Satisfactory
2018-08-01,Visakhapatnam,Andhra Pradesh,South,38.2,74.4,23.3,41.5,0.93,65.2,95,Satisfactory
2018-08-04,Visakhapatnam,Andhra Pradesh,South,28.0,51.9,79.6,48.6,2.38,37.8,69,Satisfactory
2018-08-05,Visakhapatnam,Andhra Pradesh,South,30.0,55.7,40.8,43.0,1.32,40.5,59,Satisfactory
2018-08-06,Visakhapatnam,Andhra Pradesh,South,22.4,48.7,28.3,11.5,3.23,58.5,45,Good
2018-08-06,Visakhapatnam,Andhra Pradesh,South,37.8,69.7,10.0,43.6,1.83,49.5,79,Satisfactory
2018-08-09,Visakhapatnam,Andhra Pradesh,South,26.8,51.5,40.5,15.5,3.22,49.9,66,Satisfactory
2018-08-14,Visakhapatnam,Andhra Pradesh,South,49.6,81.0,19.0,5.9,3.23,37.5,103,Moderate
2018-08-18,Visakhapatnam,Andhra Pradesh,South,43.0,79.2,75.7,26.0,2.06,79.2,96,Satisfactory
2018-08-20,Visakhapatnam,Andhra Pradesh,South,22.3,44.8,85.5,32.5,2.62,64.5,60,Satisfactory
2018-08-20,Visakhapatnam,Andhra Pradesh,South,33.0,71.3,41.9,15.3,1.41,70.4,73,Satisfactory
2018-08-21,Visakhapatnam,Andhra Pradesh,South,35.4,65.9,48.7,42.6,1.34,44.2,93,Satisfactory
2018-08-22,Visakhapatnam,Andhra Pradesh,South,33.7,62.1,42.6,49.4,0.57,24.2,84,Satisfactory
2018-08-26,Visakhapatnam,Andhra Pradesh,South,48.7,97.7,32.3,36.5,2.59,60.5,89,Satisfactory
2018-08-26,Visakhapatnam,Andhra Pradesh,South,34.9,53.3,17.9,9.5,1.21,31.0,77,Satisfactory
2018-08-30,Visakhapatnam,Andhra Pradesh,South,25.3,42.7,53.6,41.2,1.36,27.4,61,Satisfactory
2018-08-30,Visakhapatnam,Andhra Pradesh,South,35.3,69.7,29.0,19.6,1.31,66.8,78,Satisfactory
2018-09-02,Visakhapatnam,Andhra Pradesh,South,34.8,73.5,14.0,28.1,1.89,63.8,83,Satisfactory
2018-09-05,Visakhapatnam,Andhra Pradesh,South,29.6,57.8,83.3,13.0,1.65,25.2,71,Satisfactory
2018-09-07,Visakhapatnam,Andhra Pradesh,South,33.6,53.6,39.5,29.2,3.09,50.3,92,Satisfactory
2018-09-08,Visakhapatnam,Andhra Pradesh,South,31.8,49.3,21.0,29.8,0.96,47.4,67,Satisfactory
2018-09-09,Visakhapatnam,Andhra Pradesh,South,27.9,42.8,11.3,30.4,0.59,67.7,51,Satisfactory
2018-09-12,Visakhapatnam,Andhra Pradesh,South,18.8,31.9,37.2,38.8,1.44,21.7,45,Good
2018-09-17,Visakhapatnam,Andhra Pradesh,South,37.8,77.8,85.3,46.3,1.02,31.9,70,Satisfactory
2018-09-18,Visakhapatnam,Andhra Pradesh,South,42.3,83.3,87.3,32.6,0.57,51.4,82,Satisfactory
2018-09-23,Visakhapatnam,Andhra Pradesh,South,26.2,56.2,62.7,25.5,3.27,73.5,65,Satisfactory
2018-10-02,Visakhapatnam,Andhra Pradesh,South,51.6,86.6,50.5,48.5,2.18,72.8,122,Moderate
2018-10-04,Visakhapatnam,Andhra Pradesh,South,43.1,89.3,17.8,35.6,1.31,66.7,102,Moderate
2018-10-04,Visakhapatnam,Andhra Pradesh,South,50.2,95.9,72.4,38.9,1.2,35.2,94,Satisfactory
2018-10-06,Visakhapatnam,Andhra Pradesh,South,29.1,55.3,38.9,20.8,2.53,45.1,80,Satisfactory
2018-10-07,Visakhapatnam,Andhra Pradesh,South,35.6,69.1,51.2,18.6,2.55,48.4,94,Satisfactory
2018-10-09,Visakhapatnam,Andhra Pradesh,South,31.1,51.7,36.7,15.9,2.87,63.7,88,Satisfactory
2018-10-15,Visakhapatnam,Andhra Pradesh,South,27.1,48.3,57.5,17.9,3.03,24.8,74,Satisfactory
2018-10-15,Visakhapatnam,Andhra Pradesh,South,58.7,98.3,76.0,21.2,0.81,17.6,111,Moderate
2018-10-19,Visakhapatnam,Andhra Pradesh,South,50.1,90.6,72.8,48.9,1.14,71.1,100,Satisfactory
2018-10-19,Visakhapatnam,Andhra Pradesh,South,46.8,71.2,65.6,47.1,1.59,16.4,94,Satisfactory
2018-10-25,Visakhapatnam,Andhra Pradesh,South,28.0,47.4,71.4,40.2,1.9,39.9,66,Satisfactory
2018-10-30,Visakhapatnam,Andhra Pradesh,South,57.0,100.6,35.3,27.6,2.21,29.3,110,Moderate
2018-10-30,Visakhapatnam,Andhra Pradesh,South,42.2,83.4,44.1,45.7,1.24,21.1,90,Satisfactory
2018-11-04,Visakhapatnam,Andhra Pradesh,South,88.6,165.5,22.3,32.4,1.5,37.5,162,Moderate
2018-11-05,Visakhapatnam,Andhra Pradesh,South,73.3,152.2,78.6,23.7,0.68,43.5,149,Moderate
2018-11-05,Visakhapatnam,Andhra Pradesh,South,76.2,152.8,30.4,9.0,0.64,42.7,158,Moderate
2018-11-05,Visakhapatnam,Andhra Pradesh,South,54.0,118.5,33.9,30.4,0.46,67.4,141,Moderate
2018-11-07,Visakhapatnam,Andhra Pradesh,South,77.2,116.8,61.9,8.5,3.05,77.9,142,Moderate
2018-11-11,Visakhapatnam,Andhra Pradesh,South,66.4,123.4,68.5,14.4,1.19,38.3,160,Moderate
2018-11-19,Visakhapatnam,Andhra Pradesh,South,77.2,127.7,16.6,35.6,2.43,32.8,158,Moderate
2018-11-23,Visakhapatnam,Andhra Pradesh,South,65.5,119.8,87.8,8.4,0.41,39.7,125,Moderate
2018-12-06,Visakhapatnam,Andhra Pradesh,South,74.3,145.0,19.8,45.6,2.83,67.1,166,Moderate
2018-12-07,Visakhapatnam,Andhra Pradesh,South,66.0,116.2,76.1,14.4,2.38,44.8,167,Moderate
2018-12-08,Visakhapatnam,Andhra Pradesh,South,58.7,93.4,81.6,22.9,1.59,67.7,145,Moderate
2018-12-09,Visakhapatnam,Andhra Pradesh,South,87.3,159.1,25.6,18.8,3.09,39.9,164,Moderate
2018-12-09,Visakhapatnam,Andhra Pradesh,South,66.5,102.1,17.0,35.5,2.24,56.1,179,Moderate
2018-12-13,Visakhapatnam,Andhra Pradesh,South,71.0,145.6,62.5,26.0,3.39,72.1,137,Moderate
2018-12-14,Visakhapatnam,Andhra Pradesh,South,71.2,145.0,76.4,34.3,2.8,52.5,143,Moderate
2018-12-15,Visakhapatnam,Andhra Pradesh,South,69.4,137.8,72.7,5.7,2.02,65.4,154,Moderate
2018-12-22,Visakhapatnam,Andhra Pradesh,South,71.2,115.2,86.8,29.9,2.04,78.2,154,Moderate
2018-12-25,Visakhapatnam,Andhra Pradesh,South,77.3,159.5,17.4,36.2,2.93,17.7,157,Moderate
2018-12-29,Visakhapatnam,Andhra Pradesh,South,74.2,152.7,48.4,35.9,3.39,72.8,148,Moderate
2019-01-04,Visakhapatnam,Andhra Pradesh,South,75.4,113.3,42.2,38.4,3.16,38.3,142,Moderate
2019-01-07,Visakhapatnam,Andhra Pradesh,South,75.6,153.7,42.1,46.8,3.19,18.4,141,Moderate
2019-01-09,Visakhapatnam,Andhra Pradesh,South,58.4,128.4,19.3,17.8,1.05,50.4,132,Moderate
2019-01-10,Visakhapatnam,Andhra Pradesh,South,85.5,132.2,65.3,29.0,2.38,48.3,157,Moderate
2019-01-14,Visakhapatnam,Andhra Pradesh,South,67.9,145.3,64.7,28.0,1.54,36.5,132,Moderate
2019-01-18,Visakhapatnam,Andhra Pradesh,South,58.3,98.2,53.1,7.8,2.76,21.9,138,Moderate
2019-01-22,Visakhapatnam,Andhra Pradesh,South,65.7,108.2,85.5,5.9,3.39,24.7,163,Moderate
2019-01-22,Visakhapatnam,Andhra Pradesh,South,74.8,151.4,26.3,47.1,2.03,21.0,153,Moderate
2019-01-23,Visakhapatnam,Andhra Pradesh,South,73.6,152.8,43.2,17.7,1.83,30.5,165,Moderate
2019-01-26,Visakhapatnam,Andhra Pradesh,South,75.5,113.9,38.4,38.4,0.64,51.9,146,Moderate
2019-01-30,Visakhapatnam,Andhra Pradesh,South,72.0,125.2,72.8,42.2,1.43,59.3,153,Moderate
2019-01-30,Visakhapatnam,Andhra Pradesh,South,64.4,122.8,87.4,14.5,1.41,40.3,169,Moderate
2019-02-02,Visakhapatnam,Andhra Pradesh,South,71.7,131.8,59.8,5.5,1.0,46.9,153,Moderate
2019-02-04,Visakhapatnam,Andhra Pradesh,South,63.4,109.7,70.6,6.8,1.66,58.2,163,Moderate
2019-02-04,Visakhapatnam,Andhra Pradesh,South,69.1,114.6,81.2,33.7,1.65,22.3,156,Moderate
2019-02-04,Visakhapatnam,Andhra Pradesh,South,53.7,109.9,73.3,36.6,3.18,50.7,150,Moderate
2019-02-06,Visakhapatnam,Andhra Pradesh,South,45.2,84.5,26.0,47.3,1.14,53.1,125,Moderate
2019-02-11,Visakhapatnam,Andhra Pradesh,South,79.7,145.4,62.7,36.3,2.8,35.0,164,Moderate
2019-02-18,Visakhapatnam,Andhra Pradesh,South,76.8,138.4,42.8,27.7,1.54,63.7,171,Moderate
2019-02-18,Visakhapatnam,Andhra Pradesh,South,82.9,131.1,83.2,38.4,0.81,20.2,177,Moderate
2019-02-21,Visakhapatnam,Andhra Pradesh,South,64.9,120.9,51.7,29.3,2.0,15.6,148,Moderate
2019-02-21,Visakhapatnam,Andhra Pradesh,South,76.5,130.5,55.2,49.6,3.03,33.3,162,Moderate
2019-02-22,Visakhapatnam,Andhra Pradesh,South,87.4,151.7,82.6,23.5,1.36,79.3,170,Moderate
2019-02-26,Visakhapatnam,Andhra Pradesh,South,87.2,152.1,60.4,35.9,3.49,42.8,163,Moderate
2019-03-06,Visakhapatnam,Andhra Pradesh,South,51.2,78.7,70.8,30.9,2.98,29.2,104,Moderate
2019-03-08,Visakhapatnam,Andhra Pradesh,South,45.2,76.2,32.8,29.3,1.84,77.1,90,Satisfactory
2019-03-17,Visakhapatnam,Andhra Pradesh,South,42.6,86.5,18.5,27.8,2.93,75.9,87,Satisfactory
2019-03-17,Visakhapatnam,Andhra Pradesh,South,31.3,52.6,14.5,16.0,2.52,68.3,82,Satisfactory
2019-03-22,Visakhapatnam,Andhra Pradesh,South,47.5,71.7,11.8,17.3,1.99,38.0,111,Moderate
2019-03-24,Visakhapatnam,Andhra Pradesh,South,55.5,87.5,76.7,33.2,1.98,51.4,108,Moderate
2019-03-29,Visakhapatnam,Andhra Pradesh,South,45.1,69.8,86.4,13.7,3.14,67.6,91,Satisfactory
2019-03-31,Visakhapatnam,Andhra Pradesh,South,43.6,94.5,81.8,6.5,2.14,66.3,112,Moderate
2019-04-02,Visakhapatnam,Andhra Pradesh,South,58.0,117.8,57.9,48.3,0.99,76.3,112,Moderate
2019-04-06,Visakhapatnam,Andhra Pradesh,South,49.5,108.4,76.0,29.9,0.66,38.7,101,Moderate
2019-04-06,Visakhapatnam,Andhra Pradesh,South,32.7,58.6,11.3,9.7,3.18,69.4,83,Satisfactory
2019-04-07,Visakhapatnam,Andhra Pradesh,South,62.2,98.7,56.9,32.5,1.24,16.5,118,Moderate
2019-04-08,Visakhapatnam,Andhra Pradesh,South,53.0,111.9,13.8,22.3,0.89,60.2,113,Moderate
2019-04-12,Visakhapatnam,Andhra Pradesh,South,61.3,129.0,27.5,33.7,0.71,50.6,128,Moderate
2019-04-12,Visakhapatnam,Andhra Pradesh,South,62.4,102.8,34.1,19.1,1.78,67.5,115,Moderate
2019-04-12,Visakhapatnam,Andhra Pradesh,South,33.5,56.7,34.1,40.2,0.79,26.4,94,Satisfactory
2019-04-13,Visakhapatnam,Andhra Pradesh,South,43.3,92.6,33.7,33.6,0.82,58.5,104,Moderate
2019-04-18,Visakhapatnam,Andhra Pradesh,South,61.8,115.9,25.8,17.7,1.91,59.1,135,Moderate
2019-05-03,Visakhapatnam,Andhra Pradesh,South,51.1,100.7,11.6,9.7,2.88,26.6,129,Moderate
2019-05-04,Visakhapatnam,Andhra Pradesh,South,50.8,76.5,74.0,36.0,1.58,66.5,98,Satisfactory
2019-05-08,Visakhapatnam,Andhra Pradesh,South,50.4,88.4,58.2,41.7,1.33,75.6,105,Moderate
2019-05-13,Visakhapatnam,Andhra Pradesh,South,54.9,109.1,33.6,45.3,1.03,73.3,116,Moderate
2019-05-20,Visakhapatnam,Andhra Pradesh,South,44.3,72.3,13.9,19.7,2.65,75.0,83,Satisfactory
2019-05-26,Visakhapatnam,Andhra Pradesh,South,39.2,66.2,47.6,8.4,2.59,40.6,110,Moderate
2019-05-31,Visakhapatnam,Andhra Pradesh,South,47.4,87.8,78.5,13.8,3.31,66.6,87,Satisfactory
2019-06-01,Visakhapatnam,Andhra Pradesh,South,31.8,57.0,15.8,9.4,1.69,34.8,85,Satisfactory
2019-06-07,Visakhapatnam,Andhra Pradesh,South,52.7,94.5,52.0,26.1,3.05,47.5,102,Moderate
2019-06-09,Visakhapatnam,Andhra Pradesh,South,26.4,50.3,44.7,21.8,1.89,38.7,57,Satisfactory
2019-06-12,Visakhapatnam,Andhra Pradesh,South,43.0,94.2,61.4,44.9,1.02,31.0,79,Satisfactory
2019-06-12,Visakhapatnam,Andhra Pradesh,South,31.6,63.5,49.3,25.7,1.68,70.4,87,Satisfactory
2019-06-15,Visakhapatnam,Andhra Pradesh,South,31.0,57.4,78.0,33.3,2.35,17.2,61,Satisfactory
2019-06-15,Visakhapatnam,Andhra Pradesh,South,45.9,85.9,12.5,5.9,3.31,36.9,86,Satisfactory
2019-06-17,Visakhapatnam,Andhra Pradesh,South,23.3,35.1,31.1,47.9,3.22,22.5,50,Good
2019-06-20,Visakhapatnam,Andhra Pradesh,South,26.9,54.8,83.5,46.9,0.73,51.3,73,Satisfactory
2019-06-23,Visakhapatnam,Andhra Pradesh,South,27.7,42.5,23.9,24.4,1.46,42.6,69,Satisfactory
2019-06-26,Visakhapatnam,Andhra Pradesh,South,37.5,74.1,27.9,29.1,2.14,60.5,77,Satisfactory
2019-07-01,Visakhapatnam,Andhra Pradesh,South,37.0,55.9,34.3,36.4,2.85,34.2,99,Satisfactory
2019-07-02,Visakhapatnam,Andhra Pradesh,South,20.7,41.7,26.7,7.6,2.11,53.7,54,Satisfactory
2019-07-06,Visakhapatnam,Andhra Pradesh,South,50.8,84.4,10.5,31.9,1.97,46.0,94,Satisfactory
2019-07-07,Visakhapatnam,Andhra Pradesh,South,28.1,50.9,16.6,45.1,3.09,79.9,65,Satisfactory
2019-07-11,Visakhapatnam,Andhra Pradesh,South,38.1,76.2,15.3,32.9,1.98,21.3,83,Satisfactory
2019-07-13,Visakhapatnam,Andhra Pradesh,South,42.0,79.9,37.3,34.2,0.61,73.3,77,Satisfactory
2019-07-15,Visakhapatnam,Andhra Pradesh,South,36.2,73.3,44.7,30.6,0.9,35.7,75,Satisfactory
2019-07-18,Visakhapatnam,Andhra Pradesh,South,21.5,33.6,77.9,46.1,2.92,73.8,58,Satisfactory
2019-07-19,Visakhapatnam,Andhra Pradesh,South,25.6,50.6,42.4,30.0,1.19,17.3,51,Satisfactory
2019-07-19,Visakhapatnam,Andhra Pradesh,South,24.3,48.6,23.0,15.2,1.46,76.8,63,Satisfactory
2019-07-24,Visakhapatnam,Andhra Pradesh,South,32.2,69.8,86.9,8.7,1.32,15.5,71,Satisfactory
2019-07-27,Visakhapatnam,Andhra Pradesh,South,22.7,49.3,85.8,24.0,0.51,15.7,47,Good
2019-07-28,Visakhapatnam,Andhra Pradesh,South,34.2,54.3,19.2,12.2,2.73,61.2,76,Satisfactory
2019-07-28,Visakhapatnam,Andhra Pradesh,South,32.6,60.4,10.6,7.9,1.24,24.0,62,Satisfactory
2019-07-31,Visakhapatnam,Andhra Pradesh,South,37.6,67.9,84.3,18.3,2.86,25.3,93,Satisfactory
2019-08-01,Visakhapatnam,Andhra Pradesh,South,9.8,16.9,26.0,18.1,2.61,79.3,27,Good
2019-08-02,Visakhapatnam,Andhra Pradesh,South,34.2,66.2,52.6,22.9,2.46,64.8,76,Satisfactory
2019-08-05,Visakhapatnam,Andhra Pradesh,South,23.8,39.8,84.2,46.9,2.63,64.8,68,Satisfactory
2019-08-05,Visakhapatnam,Andhra Pradesh,South,30.8,60.3,14.8,39.8,2.28,40.8,65,Satisfactory
2019-08-09,Visakhapatnam,Andhra Pradesh,South,38.8,72.4,24.6,6.0,1.5,74.7,71,Satisfactory
2019-08-10,Visakhapatnam,Andhra Pradesh,South,24.9,42.4,41.7,29.8,1.31,79.0,70,Satisfactory
2019-08-13,Visakhapatnam,Andhra Pradesh,South,28.9,50.0,66.1,35.5,2.35,65.3,79,Satisfactory
2019-08-14,Visakhapatnam,Andhra Pradesh,South,38.1,80.9,63.6,17.0,1.97,57.1,79,Satisfactory
2019-08-16,Visakhapatnam,Andhra Pradesh,South,46.5,78.4,55.7,45.2,1.87,76.4,93,Satisfactory
2019-08-23,Visakhapatnam,Andhra Pradesh,South,24.2,42.3,67.1,20.3,1.36,46.7,65,Satisfactory
2019-08-29,Visakhapatnam,Andhra Pradesh,South,51.0,111.7,56.9,6.5,1.63,75.9,93,Satisfactory
2019-08-29,Visakhapatnam,Andhra Pradesh,South,37.7,82.6,71.5,48.8,0.47,51.3,74,Satisfactory
2019-09-03,Visakhapatnam,Andhra Pradesh,South,22.8,37.0,34.6,17.1,1.28,78.0,52,Satisfactory
2019-09-05,Visakhapatnam,Andhra Pradesh,South,27.7,58.8,23.8,46.5,2.02,61.5,68,Satisfactory
